Matrix millisec_spmv
b2_ss 0.005240
barrier2-10 0.094084
barrier2-1 0.087764
barrier2-2 0.087764
barrier2-9 0.094107
barth4 0.004994
barth5 0.003867
barth 0.005374
bas1lp 0.006680
Baumann 0.014926
bauru5727 0.004941
baxter 0.061848
bayer01 0.005360
bayer02 0.004968
bayer03 0.004932
bayer04 0.004957
bayer05 0.004994
bayer06 0.004845
bayer09 0.004982
bayer10 0.004919
bbmat 0.027781
bcircuit 0.007690
bcspwr06 0.005224
bcspwr07 0.004915
bcspwr08 0.004920
bcspwr09 0.004873
bcspwr10 0.005019
bcsstk03 0.004979
bcsstk06 0.004972
bcsstk07 0.005040
bcsstk08 0.004939
bcsstk09 0.004992
bcsstk10 0.004884
bcsstk11 0.004996
bcsstk13 0.004891
bcsstk14 0.005028
bcsstk15 0.005049
bcsstk16 0.005788
bcsstk17 0.007527
bcsstk18 0.005356
bcsstk19 0.004933
bcsstk20 0.005033
bcsstk21 0.005063
bcsstk23 0.004836
bcsstk25 0.006347
bcsstk26 0.005045
bcsstk27 0.005090
bcsstk28 0.005416
bcsstk29 0.009025
bcsstk30 0.028184
bcsstk31 0.022429
bcsstk32 0.031876
bcsstk33 0.007928
bcsstk34 0.004856
bcsstk35 0.023579
bcsstk36 0.019385
bcsstk37 0.020239
bcsstk38 0.008329
bcsstk39 0.033669
bcsstm03 0.004969
bcsstm04 0.003950
bcsstm05 0.004831
bcsstm06 0.005032
bcsstm08 0.005041
bcsstm09 0.005042
bcsstm10 0.004901
bcsstm11 0.004915
bcsstm12 0.004919
bcsstm13 0.004988
bcsstm19 0.005005
bcsstm20 0.005009
bcsstm21 0.005063
bcsstm22 0.005021
bcsstm23 0.005014
bcsstm24 0.005059
bcsstm25 0.005063
bcsstm26 0.004908
bcsstm27 0.004962
bcsstm34 0.004942
bcsstm35 0.004884
bcsstm36 0.007515
bcsstm37 0.004919
bcsstm38 0.004939
bcsstm39 0.005221
b_dyn 0.004925
belgium_osm 0.108023
BenElechi1 0.161700
benzene 0.005839
bfly 0.004962
bfwa782 0.005022
bfwb782 0.005332
bibd_49_3 0.004932
bibd_81_2 0.004916
bibd_81_3 0.005658
big_dual 0.003990
big 0.004881
biplane-9 0.004969
bips07_1693 0.004947
bips07_1998 0.005014
bips07_2476 0.004903
bips07_3078 0.004901
bips98_1142 0.004916
bips98_1450 0.005220
bips98_606 0.005047
blckhole 0.004963
blockqp1 0.248054
bloweya 0.204899
bloweybl 0.206110
bloweybq 0.106818
bmw3_2 0.146494
bmw7st_1 0.093674
bmwcra_1 0.123271
bodyy4 0.005005
bodyy5 0.004212
bodyy6 0.005038
bone010 0.990639
boneS01 0.086892
boneS10 0.806907
boyd1 0.749365
boyd2 3.745157
bp_0 0.006753
bp_1000 0.005567
bp_1200 0.005673
bp_1400 0.005716
bp_1600 0.006411
bp_200 0.008638
bp_400 0.008795
bp_600 0.006343
bp_800 0.006414
brack2 0.016372
brainpc2 0.168972
bratu3d 0.005065
Bump_2911 1.069239
bundle1 0.012783
bundle_adj 0.347881
bwm2000 0.004999
bwm200 0.004987
c-18 0.005035
c-19 0.005017
c-20 0.004887
c-21 0.004903
c-22 0.005087
c-23 0.008769
c-24 0.005011
c-25 0.005847
c-26 0.007223
c-27 0.006066
c-28 0.006743
c-29 0.006990
c-30 0.012128
c-31 0.005494
c-32 0.012138
c-33 0.011098
c-34 0.007439
c-35 0.008194
c-36 0.009577
c-37 0.006826
c-38 0.007854
c-39 0.007049
c-40 0.019188
c-41 0.007858
c-42 0.009278
c-43 0.017143
c-44 0.010348
c-45 0.015377
c-46 0.017065
c-47 0.013852
c-48 0.009899
c-49 0.020026
c-50 0.021803
c-51 0.020258
c-52 0.020816
c-53 0.026674
c-54 0.015009
c-55 0.020517
c-56 0.012667
c-57 0.054766
c-58 0.033018
c-59 0.022854
c-60 0.026852
c-61 0.034270
c-62ghs 0.033383
c-62 0.033203
c-63 0.024103
c-64b 0.079858
c-64 0.079814
c-65 0.036710
c-66 0.034540
c-67b 0.018642
c-67 0.021758
c-68 0.038785
c-69 0.035838
c-70 0.049137
c-71 0.075101
c-72 0.083271
c-73b 0.630115
c-73 0.629100
c8_mat11_I 0.027884
c8_mat11 0.028186
ca2010 0.071449
ca-AstroPh 0.009967
ca-CondMat 0.007783
cage10 0.004989
cage11 0.008729
cage12 0.035007
cage13 0.113275
cage8 0.004904
cage9 0.003796
CAG_mat1916 0.005472
ca-GrQc 0.004966
ca-HepPh 0.007933
ca-HepTh 0.004935
caidaRouterLevel 0.041038
California 0.008208
can_1054 0.003815
can_1072 0.004954
can_634 0.004921
can_715 0.004976
can_838 0.004964
cant 0.048483
car4 0.004890
case39 0.103268
case9 0.042461
cat_ears_2_4 0.004041
cat_ears_3_4 0.005288
cat_ears_4_4 0.004867
cavity05 0.004986
cavity06 0.004918
cavity07 0.005002
cavity08 0.004973
cavity09 0.004982
cavity10 0.004997
cavity11 0.005009
cavity12 0.004961
cavity13 0.004958
cavity14 0.004979
cavity15 0.004887
cavity16 0.004944
cavity17 0.004936
cavity18 0.005194
cavity19 0.005251
cavity20 0.005252
cavity21 0.005217
cavity22 0.005314
cavity23 0.005198
cavity24 0.005247
cavity25 0.005201
cavity26 0.005200
c-big 0.350820
cbuckle 0.008685
cca 0.005591
ccc 0.004334
cdde1 0.004963
cdde2 0.004895
cdde3 0.004942
cdde4 0.004984
cdde5 0.004875
cdde6 0.004929
cegb2802 0.004964
cegb2919 0.004977
cegb3024 0.003948
cegb3306 0.004935
cell1 0.004884
cell2 0.005194
cep1 0.005038
cfd1 0.031002
cfd2 0.049977
ch5-5-b2 0.005419
ch5-5-b3 0.003797
ch6-6-b2 0.004959
ch6-6-b3 0.005377
ch6-6-b4 0.005083
ch7-6-b1 0.005065
ch7-6-b2 0.004911
ch7-6-b3 0.004917
ch7-6-b4 0.004876
ch7-6-b5 0.004874
ch7-7-b1 0.005011
ch7-7-b2 0.005162
ch7-7-b5 0.005400
ch7-8-b1 0.004978
ch7-8-b2 0.005000
ch7-8-b3 0.005027
ch7-8-b4 0.016217
ch7-8-b5 0.017423
ch7-9-b1 0.005004
ch7-9-b2 0.004936
ch7-9-b3 0.006216
ch7-9-b4 0.033774
ch7-9-b5 0.047442
ch8-8-b1 0.004922
ch8-8-b2 0.003942
ch8-8-b3 0.006277
ch8-8-b4 0.039549
ch8-8-b5 0.061962
Chebyshev1 0.005217
Chebyshev2 0.024334
Chebyshev3 0.046497
Chebyshev4 0.368236
Chem97Zt 0.006023
Chem97ZtZ 0.006192
chem_master1 0.004949
Chevron1 0.005889
Chevron2 0.016314
Chevron3 0.057860
Chevron4 0.103850
chipcool0 0.006847
chipcool1 0.006836
ch 0.004913
circuit_1 0.015396
circuit204 0.004878
circuit_2 0.021250
circuit_3 0.048950
circuit_4 0.140746
cis-n4c6-b13 0.004920
cis-n4c6-b14 0.004999
cis-n4c6-b2 0.005045
cis-n4c6-b3 0.004881
cis-n4c6-b4 0.004844
citationCiteseer 0.074373
cit-HepPh 0.010544
cit-HepTh 0.010359
cit-Patents 1.224228
ck400 0.004944
ck656 0.004923
ckt11752_dc_1 0.034333
cnr-2000 0.079180
co2010 0.022719
co5 0.005619
co9 0.006523
coater1 0.004927
coater2 0.005866
coAuthorsCiteseer 0.051054
coAuthorsDBLP 0.043572
commanche_dual 0.004967
comsol 0.004865
CO 0.125239
cond-mat-2003 0.006904
cond-mat-2005 0.008734
cond-mat 0.004961
conf5_0-4x4-10 0.005074
conf5_0-4x4-14 0.004866
conf5_0-4x4-18 0.004935
conf5_0-4x4-22 0.005084
conf5_0-4x4-26 0.004938
conf5_4-8x8-05 0.033306
conf5_4-8x8-10 0.033329
conf5_4-8x8-15 0.033297
conf5_4-8x8-20 0.033352
conf6_0-4x4-20 0.005055
conf6_0-4x4-30 0.004988
conf6_0-8x8-20 0.033340
conf6_0-8x8-30 0.033363
conf6_0-8x8-80 0.033313
consph 0.070906
cont11_l 0.104942
cont1_l 0.130160
cont-201 0.007349
cont-300 0.020799
cop20k_A 0.050381
coPapersCiteseer 0.448391
coPapersDBLP 0.497029
copter1 0.005687
copter2 0.014043
coupled 0.034968
cq5 0.005410
cq9 0.005989
cr42 0.004926
crack_dual 0.004899
crack 0.003891
crankseg_1 0.119663
crankseg_2 0.157929
crashbasis 0.033252
crplat2 0.015334
cryg10000 0.004974
cryg2500 0.004947
crystk01 0.005097
crystk02 0.014088
crystk03 0.023143
crystm01 0.004472
crystm02 0.006820
crystm03 0.009436
cs4 0.004993
ct2010 0.007387
ct20stif 0.037678
cti 0.004977
CurlCurl_0 0.005023
CurlCurl_1 0.044973
CurlCurl_2 0.148964
CurlCurl_3 0.237646
CurlCurl_4 0.486521
cvxbqp1 0.007055
cvxqp3 0.004900
cyl6 0.009306
cz10228 0.004986
cz1268 0.005012
cz148 0.004956
cz20468 0.005484
cz2548 0.004869
cz308 0.005233
cz40948 0.008586
cz5108 0.005020
cz628 0.005185
D6-6 0.005437
D_6 0.004975
D_7 0.004934
D_8 0.005364
D_9 0.005054
dano3mip 0.005094
darcy003 0.042889
data 0.004996
dawson5 0.021494
dbic1 0.025786
dbir1 0.026798
dbir2 0.030849
dblp-2010 0.036086
dc1 1.721446
de063155 0.005186
de063157 0.003918
de080285 0.005014
de2010 0.005208
debr 0.076880
degme 3.348073
delaunay_n10 0.003975
delaunay_n11 0.004934
delaunay_n12 0.005039
delaunay_n13 0.004944
delaunay_n14 0.004913
delaunay_n15 0.005404
delaunay_n16 0.007235
delaunay_n17 0.017028
delaunay_n18 0.032348
delaunay_n19 0.063678
delaunay_n20 0.128408
delaunay_n21 0.288318
delaunay_n22 0.678875
delaunay_n23 1.608103
delf 0.004941
deltaX 0.006495
denormal 0.020724
descriptor_xingo6u 0.005055
deter0 0.004999
deter1 0.004889
deter2 0.004991
deter3 0.004939
deter4 0.004911
deter5 0.004941
deter6 0.004888
deter7 0.004962
deter8 0.004979
df2177 0.004987
diag 0.004959
dictionary28 0.005419
dielFilterV2clx 0.378023
dixmaanl 0.005326
DK01R 0.004869
d_pretok 0.028074
dtoc 0.005017
Dubcova1 0.005378
Dubcova2 0.017696
Dubcova3 0.062117
dw1024 0.004982
dw2048 0.004986
dw256A 0.005009
dw256B 0.004994
dw4096 0.005151
dw8192 0.005001
dwa512 0.005032
dwb512 0.005027
dwg961a 0.005259
dwg961b 0.004907
dwt_1005 0.005005
dwt_1007 0.004994
dwt_1242 0.004883
dwt_2680 0.005164
dwt_310 0.004983
dwt_361 0.004937
dwt_512 0.005167
dwt_592 0.003894
dwt_607 0.005059
dwt_72 0.004898
dwt_758 0.004893
dwt_869 0.004896
dwt_878 0.004970
dwt_918 0.005531
dwt_992 0.004993
dynamicSoaringProblem_1 0.005395
dynamicSoaringProblem_2 0.006190
dynamicSoaringProblem_3 0.008955
dynamicSoaringProblem_4 0.009145
dynamicSoaringProblem_5 0.009407
dynamicSoaringProblem_6 0.010290
dynamicSoaringProblem_7 0.010306
dynamicSoaringProblem_8 0.010315
e18 0.005572
e40r0100 0.010170
EAT_RS 0.014231
EAT_SR 0.009549
ecl32 0.008136
ecology1 0.083611
ecology2 0.081903
email-Enron 0.014405
email-EuAll 0.057051
email 0.004880
Emilia_923 0.645985
engine 0.069887
enron 0.029189
EPA 0.010164
epb0 0.004989
epb1 0.004985
epb2 0.004891
epb3 0.007816
Erdos02 0.017634
Erdos972 0.005395
Erdos982 0.005348
Erdos992 0.005340
eris1176 0.004998
ESOC 0.115182
EternityII_A 0.013673
EternityII_E 0.252554
EternityII_Etilde 0.019249
eu-2005 0.395135
eurqsa 0.005377
ex10hs 0.003925
ex10 0.004982
ex11 0.016569
ex12 0.004217
ex13 0.004997
ex14 0.005206
ex15 0.004880
ex18 0.004917
ex19 0.006535
ex20 0.004919
ex21 0.005325
ex22 0.005113
ex23 0.004866
ex24 0.004943
ex25 0.005022
ex26 0.005015
ex27 0.005040
ex28 0.004246
ex29 0.004953
EX2 0.004937
ex31 0.004311
ex32 0.004917
ex33 0.005184
ex35 0.005456
ex36 0.005008
ex37 0.004985
EX3 0.005106
ex3sta1 0.004907
ex40 0.006373
EX4 0.004888
EX6 0.006200
ex7 0.005005
ex8 0.004868
ex9 0.004997
exdata_1 0.026508
extr1b 0.004970
extr1 0.005085
F1 0.361216
F2 0.065476
f855_mat9 0.004586
FA 0.004091
Fault_639 0.424499
fcondp2 0.137377
fd12 0.004896
fd15 0.003777
fd18 0.005205
fe_4elt2 0.005100
fe_body 0.007126
FEM_3D_thermal1 0.009053
FEM_3D_thermal2 0.061736
fe_ocean 0.017992
fe_rotor 0.025285
fe_sphere 0.005005
fe_tooth 0.019322
filter2D 0.004978
filter3D 0.050839
finan512 0.008749
finance256 0.006102
fl2010 0.053099
flickr 0.401379
flower_4_4 0.004986
flower_5_4 0.003832
flower_7_4 0.005634
flower_8_1 0.005122
flower_8_4 0.008109
flowmeter0 0.004853
flowmeter5 0.005366
foldoc 0.004984
fome11 0.005676
fome12 0.007359
fome13 0.010360
fome20 0.006981
fome21 0.010967
fpga_dcop_01 0.005257
fpga_dcop_04 0.004963
fpga_dcop_06 0.004965
fpga_dcop_07 0.004884
fpga_dcop_08 0.004988
fpga_dcop_10 0.004997
fpga_dcop_11 0.005113
fpga_trans_01 0.004910
fp 0.012593
Franz10 0.005124
Franz11 0.005712
Franz1 0.004946
Franz2 0.005157
Franz3 0.005126
Franz4 0.005065
Franz5 0.004948
Franz6 0.005180
Franz7 0.004929
Franz8 0.004990
Franz9 0.004919
freeFlyingRobot_10 0.013404
freeFlyingRobot_11 0.013656
freeFlyingRobot_12 0.013747
freeFlyingRobot_13 0.014631
freeFlyingRobot_14 0.014559
freeFlyingRobot_15 0.014987
freeFlyingRobot_16 0.014766
freeFlyingRobot_1 0.005391
freeFlyingRobot_2 0.005092
freeFlyingRobot_3 0.005777
freeFlyingRobot_4 0.007353
freeFlyingRobot_5 0.008319
freeFlyingRobot_6 0.008886
freeFlyingRobot_7 0.010340
freeFlyingRobot_8 0.013328
freeFlyingRobot_9 0.013989
fs_541_1 0.004954
fs_680_1 0.005212
fs_760_1 0.004991
fullb 0.151497
fv1 0.004981
fv2 0.003882
fv3 0.004959
fxm2-16 0.004921
fxm2-6 0.004939
fxm3_16 0.009529
fxm3_6 0.004936
fxm4_6 0.009386
FX_March2010 0.020598
G10 0.004939
G11 0.004905
G12 0.004977
G13 0.004918
G14 0.005003
G15 0.004985
G16 0.004900
G17 0.005135
G18 0.005123
G19 0.004922
G1 0.005242
G20 0.004918
G21 0.004932
G22 0.005040
G23 0.005003
G2_circuit 0.014809
G2 0.004960
G30 0.004182
G31 0.004963
G32 0.004903
G33 0.005110
G34 0.004976
G35 0.004913
G36 0.004874
G37 0.005072
G38 0.004868
G39 0.005393
G3_circuit 0.128101
G3 0.004923
g3rmt3m3 0.004900
G40 0.005046
G41 0.005118
G42 0.004851
G43 0.004959
G48 0.004930
G49 0.004981
G4 0.005105
G50 0.004895
G51 0.004976
G54 0.005000
G55 0.004956
G57 0.004983
G58 0.006647
G5 0.005011
G60 0.005005
G62 0.005182
G63 0.006673
G65 0.004860
G66 0.004904
G67 0.004989
G6 0.005091
g7jac010 0.005134
g7jac020 0.004940
g7jac040 0.005324
g7jac050sc 0.006040
g7jac060 0.006638
g7jac080 0.007813
g7jac100 0.008910
g7jac120 0.010215
g7jac140 0.011646
g7jac160 0.012591
g7jac180 0.015105
g7jac200 0.017606
G7 0.005028
G8 0.005007
Ga10As10H30 0.086979
Ga19As19H42 0.117375
ga2010 0.031396
Ga3As3H12 0.080649
Ga41As41H72 0.245935
GaAsH6 0.051096
gams60am 0.005315
garon1 0.004175
garon2 0.007136
gas_sensor 0.029608
GD00_c 0.005009
GD06_Java 0.003932
GD96_a 0.005022
Ge87H76 0.105557
Ge99H100 0.112747
gearbox 0.111474
gemat11 0.005171
gemat12 0.003876
gemat1 0.028151
ge 0.004934
gen2 0.009424
gen4 0.011329
geom 0.005114
germany_osm 1.139999
GL6_D_7 0.004918
GL6_D_8 0.004947
GL7d11 0.005119
GL7d12 0.004966
GL7d13 0.007415
GL7d14 0.037886
GL7d15 0.125493
GL7d16 0.342667
GL7d17 0.637745
GL7d22 0.188503
G_n_pin_pout 0.023868
goddardRocketProblem_1 0.005108
goddardRocketProblem_2 0.004887
goodwin 0.006254
gr_30_30 0.004979
graham1 0.006086
graphics 0.004970
gre_1107 0.004975
gre_512 0.005000
great-britain_osm 0.649386
grid2_dual 0.004917
grid2 0.004894
gridgena 0.008584
gsm_106857 0.379580
GT01R 0.006122
gupta1 0.059167
gupta2 0.086766
gupta3 0.127260
gyro_m 0.008524
gyro 0.016352
H2O 0.037548
halfb 0.152039
Hamrle2 0.005160
Hamrle3 0.111504
hangGlider_2 0.016814
hangGlider_3 0.048782
hangGlider_4 0.077556
hangGlider_5 0.074366
hcircuit 0.035286
heart1 0.018415
heart2 0.006459
helm2d03 0.047766
helm3d01 0.007808
hep-th 0.004860
HEP-th-new 0.010397
HFE18_96_in 0.013140
hi2010 0.005435
hood 0.144428
HTC_336_4438 0.223156
HTC_336_9129 0.220771
hugebubbles-00000 2.653314
hugebubbles-00010 5.105254
hugetrace-00000 0.437821
hugetrace-00010 1.744467
hugetrace-00020 2.935556
hugetric-00000 0.561639
hugetric-00010 1.084260
hugetric-00020 1.215460
human_gene1 0.290009
human_gene2 0.196569
hvdc1 0.005369
hvdc2 0.026139
hydr1 0.004865
ia2010 0.021885
ibm_matrix_2 0.044997
iChem_Jacobian 0.067746
id2010 0.019534
IG5-10 0.004860
IG5-11 0.004910
IG5-12 0.004981
IG5-13 0.005133
IG5-14 0.006432
IG5-15 0.007966
IG5-16 0.011555
IG5-17 0.020121
IG5-18 0.032457
igbt3 0.006974
iiasa 0.005016
il2010 0.047598
illc1033 0.004942
illc1850 0.004969
Ill_Stokes 0.007132
image_interp 0.017394
in-2004 0.398682
in2010 0.027368
init_adder1 0.015038
inlet 0.006439
ins2 4.683632
internet 0.010762
invextr1_new 0.026456
iprob 0.125706
italy_osm 0.495570
jagmesh1 0.004900
jagmesh2 0.004972
jagmesh3 0.004925
jagmesh4 0.004911
jagmesh5 0.004876
jagmesh6 0.005043
jagmesh7 0.005618
jagmesh8 0.004996
jagmesh9 0.005031
jan99jac020 0.004972
jan99jac040 0.004944
jan99jac060 0.005018
jan99jac080 0.005176
jan99jac100sc 0.005735
jan99jac120 0.006285
jendrec1 0.004869
jnlbrng1 0.005109
JP 0.149733
jpwh_991 0.005379
juba40k 0.005265
k1_san 0.007734
k3plates 0.006367
karted 0.528272
Kaufhold 0.004882
Kemelmacher 0.004980
kim1 0.017466
kim2 0.168393
kineticBatchReactor_1 0.004927
kineticBatchReactor_2 0.008417
kineticBatchReactor_3 0.009733
kineticBatchReactor_4 0.015000
kineticBatchReactor_5 0.016115
kineticBatchReactor_6 0.016847
kineticBatchReactor_7 0.017083
kineticBatchReactor_8 0.016999
kineticBatchReactor_9 0.017022
kkt_power 0.331466
kneser_10_4_1 0.033456
kneser_6_2_1 0.004951
kneser_8_3_1 0.004901
Kohonen 0.028343
kron_g500-logn16 0.131543
kron_g500-logn17 0.253782
kron_g500-logn18 0.560159
kron_g500-logn19 1.033247
ks2010 0.024211
Kuu 0.005485
ky2010 0.017874
l30 0.005032
L-9 0.005037
la2010 0.035778
laminar_duct3D 0.048559
landmark 0.017695
language 0.426905
largebasis 0.089114
large 0.004993
laser 0.004865
Lederberg 0.025526
LeGresley_2508 0.004769
LeGresley_4908 0.005011
LeGresley_87936 0.010848
LF10000 0.005024
LFAT5000 0.005519
lhr01 0.005020
lhr02 0.004967
lhr04 0.005137
lhr07 0.006291
lhr10 0.007734
lhr11 0.007392
lhr14 0.008603
lhr17 0.009842
lhr34c 0.018642
lhr34 0.018722
lhr71c 0.034736
lhr71 0.034763
light_in_tissue 0.008491
li 0.020646
Lin 0.032407
Linux_call_graph 0.053282
linverse 0.004923
L 0.003936
lns_3937 0.004896
lnsp3937 0.004984
lock1074 0.005016
lock2232 0.005370
lock3491 0.005015
lock_700 0.004980
lop163 0.005218
lowThrust_10 0.048332
lowThrust_11 0.046837
lowThrust_12 0.049133
lowThrust_13 0.049287
lowThrust_1 0.004992
lowThrust_2 0.008188
lowThrust_3 0.019952
lowThrust_4 0.036538
lowThrust_5 0.044521
lowThrust_6 0.044676
lowThrust_7 0.046716
lowThrust_8 0.044077
lowThrust_9 0.047502
lp1 9.407082
lp22 0.004077
lp_25fv47 0.005564
lp_80bau3b 0.005000
lp_agg2 0.004981
lp_agg3 0.004999
lp_bnl1 0.004983
lp_bnl2 0.005019
lp_cre_a 0.005523
lp_cre_c 0.005351
lp_cre_d 0.008235
lp_cycle 0.004914
lp_czprob 0.005662
lp_d2q06c 0.005158
lp_degen3 0.004907
lp_dfl001 0.005683
lp_fffff800 0.004980
lp_fit1p 0.004859
lp_fit2p 0.004932
lp_ganges 0.004941
lp_gfrd_pnc 0.004923
lp_greenbea 0.005039
lpi_bgindy 0.008065
lpi_ceria3d 0.005530
lpi_cplex1 0.018090
lpi_gosh 0.005613
lpi_gran 0.005004
lpi_greenbea 0.005024
lpi_klein3 0.004955
lp_ken_07 0.004957
lp_ken_11 0.006792
lp_ken_13 0.009398
lp_ken_18 0.017790
lpl1 0.009224
lpl2 0.004284
lpl3 0.006568
lp_maros 0.003835
lp_maros_r7 0.004997
lp_modszk1 0.004979
lp_nug07 0.004877
lp_nug08 0.004932
lp_nug12 0.004954
lp_nug15 0.005123
lp_nug20 0.009446
lp_nug30 0.033664
lp_osa_07 0.053663
lp_osa_14 0.111989
lp_osa_30 0.200736
lp_osa_60 0.703020
lp_pds_02 0.005025
lp_pds_06 0.004492
lp_pds_10 0.005195
lp_pds_20 0.007000
lp_perold 0.004968
lp_pilot87 0.004977
lp_pilot_ja 0.003905
lp_pilot 0.004908
lp_pilotnov 0.004849
lp_pilot_we 0.005223
lp_qap8 0.005143
lp_scfxm2 0.004965
lp_scfxm3 0.004943
lp_sctap2 0.005063
lp_sctap3 0.004996
lp_shell 0.005237
lp_ship08l 0.004995
lp_ship08s 0.004892
lp_ship12l 0.005059
lp_ship12s 0.004997
lp_sierra 0.004993
lp_stocfor2 0.003869
lp_stocfor3 0.004924
lp_woodw 0.006982
lshp1009 0.004970
lshp1270 0.004917
lshp1561 0.005114
lshp1882 0.004938
lshp2233 0.004901
lshp2614 0.005001
lshp3025 0.004990
lshp3466 0.004925
lshp_577 0.004995
lshp_778 0.004989
lung1 0.005071
lung2 0.006796
lutz30-23-b6 0.004880
luxembourg_osm 0.005002
M10PI_n1 0.004986
M10PI_n 0.004873
m133-b3 0.015961
m14b 0.067415
M20PI_n1 0.004993
M20PI_n 0.004965
m3plates 0.005234
M40PI_n1 0.005040
M40PI_n 0.004956
M6 1.319024
M80PI_n1 0.005228
M80PI_n 0.004918
ma2010 0.018121
mac_econ_fwd500 0.028605
mahindas 0.005435
majorbasis 0.033277
man_5976 0.005048
Maragal_2 0.004977
Maragal_3 0.005518
Maragal_4 0.005913
Maragal_5 0.007726
Maragal_6 0.022699
Maragal_7 0.058737
Maragal_8 0.045522
mario001 0.005492
mario002 0.042962
mark3jac020 0.004951
mark3jac020sc 0.003819
mark3jac040 0.004866
mark3jac040sc 0.004847
mark3jac060 0.005282
mark3jac060sc 0.005268
mark3jac080 0.005959
mark3jac080sc 0.006020
mark3jac100 0.006315
mark3jac100sc 0.006355
mark3jac120 0.007130
mark3jac120sc 0.007105
mark3jac140 0.007732
mark3jac140sc 0.007748
matrix_9 0.058759
matrix-new_3 0.098301
mc2depi 0.037343
mcfe 0.004847
md2010 0.016236
me2010 0.009192
meg1 0.005023
meg4 0.018420
memplus 0.009864
mesh3e1 0.005119
mesh3em5 0.005407
mesh_deform 0.016555
mhd1280a 0.004966
mi2010 0.035493
mimo28x28_system 0.004918
mimo46x46_system 0.004095
mimo8x8_system 0.004204
minnesota 0.004855
minsurfo 0.005276
mip1 0.451829
MISKnowledgeMap 0.005049
mixtank_new 0.028528
mk10-b1 0.004876
mk10-b2 0.003861
mk10-b3 0.005035
mk11-b1 0.004976
mk11-b2 0.004915
mk11-b3 0.005161
mk11-b4b 0.005019
mk11-b4 0.005164
mk12-b1 0.004937
mk12-b2 0.004921
mk12-b3 0.004850
mk12-b4 0.006483
mk13-b5 0.016890
mk9-b2 0.004903
mk9-b3 0.005046
mn2010 0.034503
mo2010 0.034783
mod2 0.008052
model10 0.005156
model3 0.004859
model4 0.005158
model5 0.004893
model6 0.004930
model7 0.004985
model8 0.004888
model9 0.004976
mouse_gene 0.362350
mri1 0.011345
mri2 0.010967
ms2010 0.018859
msc00726 0.004947
msc01050 0.003792
msc01440 0.004883
msc04515 0.005105
msc10848 0.018730
msc23052 0.018116
msdoor 0.272662
m_t1 0.110234
mt2010 0.015616
mult_dcop_01 0.234988
mult_dcop_03 0.234978
Muu 0.005152
n2c6-b3 0.004936
n2c6-b4 0.004919
n2c6-b5 0.004887
n2c6-b6 0.004880
n2c6-b7 0.004916
n2c6-b8 0.004939
n3c6-b10 0.005002
n3c6-b3 0.005000
n3c6-b4 0.004948
n3c6-b5 0.004954
n3c6-b6 0.004967
n3c6-b7 0.004933
n3c6-b8 0.004886
n3c6-b9 0.004972
n4c5-b3 0.005096
n4c5-b4 0.004912
n4c5-b5 0.005035
n4c5-b6 0.004990
n4c5-b7 0.004906
n4c5-b8 0.004957
n4c5-b9 0.004952
n4c6-b10 0.028264
n4c6-b11 0.016209
n4c6-b12 0.006255
n4c6-b13 0.004882
n4c6-b14 0.004953
